创建时间,企业名称,设备名称,出口voc,出口voc前一小时平均值,进口voc,进口voc前一小时平均值,氧气,风管内温度值,风管内湿度值,风管内风速值,出口风压值,进口风压值,风管压差,进口产生量kg,出口排放量kg,处理效率,风量,进口0出口1
2025/7/11 3:09,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.24,64.93,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:08,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.27,64.86,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:08,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.25,64.85,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:08,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.24,64.79,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:08,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.26,64.84,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:08,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.27,64.80,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:08,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.25,64.86,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:07,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.25,64.82,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:07,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.23,64.85,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:07,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.21,64.84,0.00,100.30,100.39,-0.08,0.00,0.00,100.00,0.00,1
2025/7/11 3:07,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.21,64.85,0.00,100.30,100.39,-0.08,0.00,0.00,100.00,0.00,1
2025/7/11 3:07,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.20,64.84,0.00,100.30,100.39,-0.08,0.00,0.00,100.00,0.00,1
2025/7/11 3:07,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.98,0.00,100.30,100.38,-0.08,0.00,0.00,100.00,0.00,1
2025/7/11 3:06,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.93,0.00,100.30,100.39,-0.08,0.00,0.00,100.00,0.00,1
2025/7/11 3:06,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.90,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:06,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.88,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:06,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.20,65.11,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:06,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.90,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:06,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.83,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:05,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.82,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:05,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.77,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:05,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.97,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:05,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.92,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:05,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.95,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:05,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.90,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:04,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.87,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:04,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.17,64.89,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:04,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.16,64.88,0.00,100.30,100.39,-0.09,0.00,0.00,100.00,0.00,1
2025/7/11 3:04,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.14,64.85,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:04,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.12,64.95,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:04,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.13,64.97,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:03,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.14,64.92,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:03,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.12,64.96,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:03,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.15,64.93,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:03,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.16,64.92,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:03,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.16,64.93,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:03,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.18,64.92,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:02,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.18,64.85,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:02,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.18,64.82,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:02,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.86,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:02,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.85,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:02,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.82,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:02,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.86,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:01,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.88,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:01,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.93,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:01,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.90,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:01,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.86,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:01,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.78,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:01,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.78,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:00,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.20,64.74,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:00,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.73,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:00,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.19,64.73,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:00,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.20,64.81,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 3:00,连微,抽气式东星行测试,0.00,0.02,0.00,0.00,,32.20,64.72,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:59,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.64,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:59,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.22,64.71,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:59,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.85,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:59,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.85,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:59,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.78,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:59,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.75,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:58,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.94,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:58,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.91,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:58,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.83,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:58,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,65.08,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:58,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,65.16,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:58,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.99,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:57,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.98,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:57,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.99,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:57,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.89,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:57,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.77,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:57,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.75,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:57,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.74,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:56,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.69,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:56,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.77,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:56,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.79,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:56,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.72,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:56,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.76,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:56,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.70,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:55,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.22,64.71,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:55,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.22,64.73,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:55,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.22,64.71,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:55,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.22,64.62,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:55,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.24,64.57,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:55,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.25,64.53,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:54,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.25,64.64,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:54,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.27,64.67,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:54,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.28,64.60,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:54,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.29,64.58,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:54,连微,抽气式东星行测试,0.50,0.03,0.00,0.00,,32.29,64.58,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:54,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.29,64.70,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:53,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.28,64.62,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:53,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.29,64.55,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:53,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.28,64.57,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:53,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.29,64.59,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:53,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.29,64.72,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:53,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.30,64.75,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:52,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.29,64.75,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:52,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.30,64.60,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:52,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.29,64.78,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:52,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.29,64.64,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:52,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.30,64.58,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:52,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.29,64.75,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:51,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.27,64.78,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:51,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.25,64.74,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:51,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.23,64.64,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:51,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.21,64.69,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:51,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.22,64.64,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:51,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.64,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:50,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.71,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:50,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.62,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:50,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.57,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:50,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.70,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:50,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.71,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:50,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.67,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:49,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.62,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:49,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.66,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:49,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.58,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:49,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.61,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:49,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.61,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:49,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.67,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:48,连微,抽气式东星行测试,0.30,0.03,0.00,0.00,,32.20,64.78,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:48,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.74,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:48,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.72,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:48,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.78,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:48,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.18,64.63,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:48,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.65,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:47,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.18,64.72,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:47,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.18,64.75,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:47,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.17,64.71,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:47,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.17,64.70,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:47,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.17,64.68,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:47,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.17,64.66,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:46,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.18,64.59,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:46,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.56,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:46,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.56,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:46,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.61,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:46,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.64,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:45,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.61,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:45,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.63,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:45,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.64,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:45,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.60,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:45,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.56,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:45,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.21,64.62,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:44,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.60,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:44,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.52,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:44,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.55,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:44,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.67,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:44,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.65,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:44,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.66,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:43,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.65,0.00,100.30,100.41,-0.11,0.00,0.00,100.00,0.00,1
2025/7/11 2:43,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.19,64.58,0.00,100.30,100.41,-0.11,0.00,0.00,100.00,0.00,1
2025/7/11 2:43,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.55,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:43,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.58,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:43,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.57,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:43,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.64,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:42,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.50,0.00,100.30,100.40,-0.10,0.00,0.00,100.00,0.00,1
2025/7/11 2:42,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.58,0.00,100.30,100.41,-0.11,0.00,0.00,100.00,0.00,1
2025/7/11 2:42,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.59,0.00,100.30,100.41,-0.11,0.00,0.00,100.00,0.00,1
2025/7/11 2:42,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.59,0.00,100.30,100.41,-0.11,0.00,0.00,100.00,0.00,1
2025/7/11 2:42,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.59,0.00,100.30,100.41,-0.11,0.00,0.00,100.00,0.00,1
2025/7/11 2:42,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.60,0.00,100.30,100.41,-0.11,0.00,0.00,100.00,0.00,1
2025/7/11 2:41,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.59,0.00,100.30,100.41,-0.11,0.00,0.00,100.00,0.00,1
2025/7/11 2:41,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.52,0.00,100.30,100.41,-0.11,0.00,0.00,100.00,0.00,1
2025/7/11 2:41,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.20,64.47,0.00,100.30,100.41,-0.11,0.00,0.00,100.00,0.00,1
2025/7/11 2:41,连微,抽气式东星行测试,0.00,0.03,0.00,0.00,,32.21,64.49,0.00,100.30,100.41,-0.11,0.00,0.00,100.00,0.00,1
