数据时间,入炉垃圾量,系统时间年,系统时间月,系统时间日,系统时间小时,系统时间分钟,系统时间秒,推料器A位置,推料器B位置,一次风机频率反馈,一次风机电流反馈,A辅助燃烧器运行信号,B辅助燃烧器运行信号,上部烟气温度左,上部烟气温度中,上部烟气温度右,中部烟气温度左,中部烟气温度中,中部烟气温度右,下部烟气温度左,下部烟气温度中,下部烟气温度右,引风机变频器频率反馈,引风机入口调节风门位置反馈,消石灰累计,1#消石灰输送风机运行信号,备用消石灰输送风机运行信号,雾化器浆液流量,省煤器出口温度,反应塔温度,雾化器电流,减湿液PH值,湿法烧碱供应流量,湿法洗涤塔温度,SNCR分配柜氨水流量,SNCR-A氨水供应泵运行信号,SNCR-B氨水供应泵运行信号,NH3浓度,1#SCR氨水流量,SCR系统温度,SCR-A氨水供应泵运行信号,SCR-B氨水供应泵运行信号,活性炭称重累计,1#活性炭输送风机运行信号,备用活性炭输送风机运行信号,除尘器差压,除尘器灰斗温度,烟气温度,烟气压力,烟气含水量,烟气氧量,烟气烟尘,SO2浓度,NOX浓度,CO浓度,HCL浓度,烟气流速
2024-11-03 17:28:00,537555.75,2024.00,11.00,3.00,17.00,21.00,36.00,20.16,46.73,0.05,-4.71,0.00,0.00,19.60,20.13,20.13,19.51,19.88,19.32,19.32,19.88,19.05,8.08,98.64,285.37,0.00,0.00,-0.01,22.04,32.46,-3.75,7.68,-0.21,24.01,-0.46,0.00,0.00,0.00,-0.56,21.07,0.00,0.00,229689.52,0.00,0.00,101.60,25.92,25.69,-0.07,0.27,19.17,1.06,0.00,4.55,3.79,0.71,3.42
2024-11-03 17:30:00,537555.75,2024.00,11.00,3.00,17.00,23.00,46.00,20.27,46.64,0.06,-1.50,0.00,0.00,19.79,20.13,20.13,19.51,19.88,19.32,19.42,19.98,19.05,8.09,98.68,285.37,0.00,0.00,-0.01,22.04,32.46,-3.75,7.68,-0.21,24.01,-0.31,0.00,0.00,0.00,-0.56,21.07,0.00,0.00,229689.52,0.00,0.00,118.19,25.92,25.69,-0.08,0.28,19.19,0.67,0.00,4.81,3.99,0.66,3.42
2024-11-03 17:32:00,537555.75,2024.00,11.00,3.00,17.00,25.00,46.00,20.21,46.73,0.05,2.15,0.00,0.00,19.88,20.13,20.13,19.60,19.98,19.32,19.32,19.88,19.05,8.08,98.62,285.37,0.00,0.00,0.00,22.04,32.46,-3.75,7.68,-0.24,24.01,-0.41,0.00,0.00,0.00,-0.49,21.07,0.00,0.00,229689.52,0.00,0.00,100.28,25.90,25.69,-0.07,0.27,19.12,0.42,0.00,5.24,3.97,0.90,3.35
2024-11-03 17:34:00,537555.75,2024.00,11.00,3.00,17.00,27.00,33.00,20.27,46.73,0.06,-1.73,0.00,0.00,19.98,20.13,20.13,19.60,19.98,19.42,19.42,19.88,19.05,8.09,98.61,285.37,0.00,0.00,0.00,22.04,32.46,-3.75,7.68,-0.24,24.01,-0.40,0.00,0.00,0.00,-0.52,21.11,0.00,0.00,229689.52,0.00,0.00,104.38,25.90,25.69,-0.07,0.24,19.17,0.87,0.00,4.52,4.08,0.82,3.38
2024-11-03 17:36:00,537555.75,2024.00,11.00,3.00,17.00,29.00,46.00,20.21,46.73,0.05,0.04,0.00,0.00,19.79,20.13,20.13,19.51,19.88,19.32,19.32,19.88,19.05,8.08,98.64,285.37,0.00,0.00,-0.01,22.04,32.48,-3.75,7.68,-0.24,24.01,-0.37,0.00,0.00,0.00,-0.56,21.11,0.00,0.00,229689.52,0.00,0.00,101.11,25.90,25.69,-0.07,0.25,19.17,0.12,0.00,3.36,3.93,0.73,3.38
2024-11-03 17:38:00,537555.75,2024.00,11.00,3.00,17.00,31.00,28.00,20.21,46.64,0.05,-2.85,0.00,0.00,19.76,20.29,20.10,19.57,19.85,19.29,19.29,19.76,19.01,8.08,98.61,285.37,0.00,0.00,0.00,22.04,32.48,-3.75,7.67,-0.21,24.01,-0.35,0.00,0.00,0.00,-0.56,21.11,0.00,0.00,229689.52,0.00,0.00,104.03,25.90,25.69,-0.07,0.25,19.17,0.66,0.00,3.29,4.03,0.87,3.38
2024-11-03 17:40:00,537555.75,2024.00,11.00,3.00,17.00,33.00,39.00,20.27,46.64,0.06,-2.13,0.00,0.00,19.95,20.10,20.29,19.76,19.85,19.39,19.39,19.95,19.01,8.09,98.64,285.37,0.00,0.00,-0.01,22.04,32.48,-3.75,7.68,-0.21,24.01,-0.35,0.00,0.00,0.00,-0.49,21.11,0.00,0.00,229689.52,0.00,0.00,104.31,25.90,25.69,-0.07,0.25,19.15,0.94,0.00,3.96,4.12,1.07,3.35
2024-11-03 17:42:00,537555.75,2024.00,11.00,3.00,17.00,35.00,46.00,20.21,46.73,0.06,-0.23,0.00,0.00,19.67,20.19,20.19,19.48,19.85,19.29,19.29,19.85,19.11,8.09,98.62,285.37,0.00,0.00,0.00,22.04,32.48,-3.75,7.67,-0.29,24.01,-0.35,0.00,0.00,0.02,-0.57,21.12,0.00,0.00,229689.52,0.00,0.00,105.28,25.90,25.69,-0.07,0.24,19.15,0.06,0.00,4.64,4.09,1.04,3.38
2024-11-03 17:44:00,537555.75,2024.00,11.00,3.00,17.00,37.00,39.00,20.21,46.64,0.06,-1.67,0.00,0.00,19.82,20.16,20.16,19.45,19.73,19.26,19.26,19.82,19.08,8.08,98.63,285.37,0.00,0.00,-0.01,22.04,32.48,-3.75,7.67,-0.21,24.01,-0.46,0.00,0.00,0.01,-0.49,21.12,0.00,0.00,229689.52,0.00,0.00,99.93,25.90,25.69,-0.08,0.23,19.15,0.69,0.01,2.89,3.76,0.94,3.40
2024-11-03 17:46:00,537555.75,2024.00,11.00,3.00,17.00,39.00,46.00,20.16,46.73,0.06,1.01,0.00,0.00,19.82,20.16,20.16,19.64,19.88,19.26,19.17,19.73,18.89,8.08,98.61,285.37,0.00,0.00,-0.01,22.04,32.48,-3.75,7.68,-0.21,24.01,-0.40,0.00,0.00,0.00,-0.52,21.12,0.00,0.00,229689.52,0.00,0.00,103.47,25.90,25.69,-0.07,0.23,19.17,0.69,0.00,4.04,3.57,1.06,3.40
2024-11-03 17:48:00,537555.75,2024.00,11.00,3.00,17.00,41.00,46.00,20.16,46.64,0.06,-1.29,0.00,0.00,19.82,20.16,20.16,19.64,19.88,19.26,19.17,19.82,19.08,8.09,98.68,285.37,0.00,0.00,-0.01,22.04,32.48,-3.75,7.68,-0.18,24.01,-0.34,0.00,0.00,0.01,-0.56,21.12,0.00,0.00,229689.52,0.00,0.00,102.57,25.90,25.69,-0.07,0.20,19.15,0.19,0.00,3.90,3.94,1.03,3.40
2024-11-03 17:50:00,537555.75,2024.00,11.00,3.00,17.00,43.00,45.00,20.21,46.64,0.05,-3.13,0.00,0.00,19.88,20.26,20.16,19.64,19.88,19.26,19.26,19.82,19.08,8.08,98.62,285.37,0.00,0.00,-0.01,22.04,32.48,-3.75,7.67,-0.18,24.01,-0.37,0.00,0.00,0.00,-0.49,21.15,0.00,0.00,229689.52,0.00,0.00,101.88,25.90,25.69,-0.07,0.18,19.15,0.31,0.00,3.05,3.99,0.97,3.40
2024-11-03 17:52:00,537555.75,2024.00,11.00,3.00,17.00,45.00,26.00,20.16,46.58,0.05,-3.80,0.00,0.00,19.73,20.26,20.16,19.45,19.98,19.26,19.36,19.82,19.08,8.08,98.67,285.37,0.00,0.00,0.00,22.04,32.48,-3.75,7.67,-0.18,23.97,-0.38,0.00,0.00,0.02,-0.56,21.15,0.00,0.00,229689.52,0.00,0.00,101.67,25.90,25.69,-0.08,0.18,19.16,0.86,0.00,4.90,3.65,1.02,3.40
2024-11-03 17:54:00,537555.75,2024.00,11.00,3.00,17.00,47.00,45.00,20.16,46.58,0.06,-4.36,0.00,0.00,19.79,20.32,20.22,19.51,19.95,19.32,19.32,19.95,19.14,8.09,98.64,285.37,0.00,0.00,0.00,22.04,32.46,-3.75,7.67,-0.24,23.97,-0.38,0.00,0.00,0.00,-0.52,21.15,0.00,0.00,229689.52,0.00,0.00,102.64,25.90,25.88,-0.08,0.18,19.08,0.69,0.00,4.01,4.17,1.12,3.42
2024-11-03 17:56:00,537555.75,2024.00,11.00,3.00,17.00,49.00,46.00,20.16,46.64,0.05,-4.50,0.00,0.00,20.01,20.38,20.29,19.76,20.10,19.48,19.48,19.95,19.29,8.09,98.63,285.37,0.00,0.00,-0.01,22.04,32.48,-3.75,7.67,-0.28,23.97,-0.44,0.00,0.00,0.00,-0.49,21.15,0.00,0.00,229689.52,0.00,0.00,104.44,25.90,25.88,-0.08,0.18,19.09,0.56,0.00,3.55,4.12,1.03,3.42
2024-11-03 17:58:00,537555.75,2024.00,11.00,3.00,17.00,51.00,30.00,20.16,46.64,0.06,-4.71,0.00,0.00,19.88,20.41,20.32,19.60,20.04,19.42,19.51,19.98,19.23,8.08,98.68,285.37,0.00,0.00,0.00,22.04,32.48,-3.75,7.67,-0.31,23.97,-0.41,0.00,0.00,0.00,-0.49,21.17,0.00,0.00,229689.52,0.00,0.00,105.28,25.90,25.88,-0.09,0.18,19.08,0.69,0.00,4.47,4.33,0.90,3.42
2024-11-03 18:00:00,537555.75,2024.00,11.00,3.00,17.00,53.00,44.00,20.16,46.73,0.06,-3.99,0.00,0.00,19.88,20.41,20.32,19.79,20.13,19.51,19.42,19.98,19.23,8.09,98.57,285.37,0.00,0.00,-0.01,22.04,32.51,-3.75,7.67,-0.29,23.97,-0.37,0.00,0.00,0.00,-0.57,21.17,0.00,0.00,229689.52,0.00,0.00,101.81,25.90,25.88,-0.08,0.18,19.14,0.38,0.00,3.66,4.09,0.91,3.30
2024-11-03 18:02:00,537555.75,2024.00,11.00,3.00,17.00,55.00,37.00,20.16,46.64,0.05,-2.26,0.00,0.00,20.10,20.47,20.47,19.85,20.10,19.57,19.48,20.04,19.29,8.08,98.62,285.37,0.00,0.00,0.00,22.04,32.51,-3.75,7.67,-0.28,23.97,-0.31,0.00,0.00,0.00,-0.52,21.17,0.00,0.00,229689.52,0.00,0.00,94.72,25.92,25.88,-0.08,0.21,19.06,0.75,0.00,4.84,4.28,1.03,3.53
2024-11-03 18:04:01,537555.75,2024.00,11.00,3.00,17.00,57.00,46.00,20.16,46.64,0.06,-1.65,0.00,0.00,20.13,20.50,20.41,19.88,20.13,19.51,19.51,19.98,19.32,8.08,98.63,285.37,0.00,0.00,0.00,22.04,32.51,-3.75,7.67,-0.18,23.97,-0.44,0.00,0.00,0.00,-0.59,21.17,0.00,0.00,229689.52,0.00,0.00,102.08,25.92,25.88,-0.08,0.20,19.09,0.73,0.00,6.39,4.52,1.08,3.45
2024-11-03 18:06:00,537555.75,2024.00,11.00,3.00,17.00,59.00,46.00,20.07,46.58,0.05,-3.83,0.00,0.00,19.98,20.50,20.41,19.88,20.07,19.51,19.51,20.07,19.32,8.08,98.66,285.37,0.00,0.00,0.00,22.04,32.54,-3.75,7.67,-0.21,23.97,-0.37,0.00,0.00,0.00,-0.56,21.17,0.00,0.00,229689.52,0.00,0.00,102.08,25.92,25.88,-0.07,0.21,19.14,0.31,0.00,5.54,4.13,0.95,3.47
2024-11-03 18:08:00,537555.75,2024.00,11.00,3.00,18.00,1.00,33.00,20.07,46.58,0.06,-1.67,0.00,0.00,20.16,20.53,20.44,19.91,20.10,19.64,19.54,20.10,19.45,8.08,98.61,285.37,0.00,0.00,0.00,22.04,32.54,-3.75,7.67,-0.21,23.97,-0.35,0.00,0.00,0.00,-0.49,21.20,0.00,0.00,229689.52,0.00,0.00,99.44,25.92,25.88,-0.08,0.21,19.13,0.88,0.00,5.92,4.25,1.17,3.45
2024-11-03 18:10:00,537555.75,2024.00,11.00,3.00,18.00,3.00,46.00,20.16,46.58,0.06,-1.36,0.00,0.00,20.13,20.57,20.47,19.76,20.29,19.67,19.57,20.13,19.39,8.09,98.58,285.37,0.00,0.00,-0.01,22.06,32.54,-3.75,7.67,-0.21,23.97,-0.37,0.00,0.00,0.00,-0.56,21.20,0.00,0.00,229689.52,0.00,0.00,102.15,25.92,25.88,-0.08,0.21,19.08,0.75,0.00,5.10,4.00,0.92,3.45
2024-11-03 18:12:00,537555.75,2024.00,11.00,3.00,18.00,5.00,31.00,20.07,46.64,0.06,-4.55,0.00,0.00,19.95,20.57,20.47,19.76,20.04,19.57,19.57,20.04,19.39,8.09,98.65,285.37,0.00,0.00,-0.01,22.04,32.54,-3.75,7.67,-0.24,23.96,-0.38,0.00,0.00,0.00,-0.57,21.20,0.00,0.00,229689.52,0.00,0.00,101.94,25.92,25.88,-0.08,0.22,19.15,0.50,0.00,5.61,4.20,1.02,3.45
2024-11-03 18:14:00,537555.75,2024.00,11.00,3.00,18.00,7.00,46.00,20.16,46.58,0.06,1.78,0.00,0.00,20.10,20.63,20.53,19.82,20.26,19.64,19.64,20.10,19.26,8.09,98.61,285.37,0.00,0.00,-0.01,22.06,32.54,-3.75,7.67,-0.24,23.96,-0.38,0.00,0.00,0.00,-0.49,21.20,0.00,0.00,229689.52,0.00,0.00,103.89,25.92,25.88,-0.09,0.25,19.17,0.50,0.00,5.24,4.19,0.94,3.42
2024-11-03 18:16:00,537555.75,2024.00,11.00,3.00,18.00,9.00,46.00,20.16,46.58,0.05,-4.56,0.00,0.00,20.01,20.63,20.35,19.82,20.26,19.64,19.54,20.01,19.26,8.09,98.63,285.37,0.00,0.00,-0.01,22.06,32.51,-3.75,7.67,-0.28,23.96,-0.37,0.00,0.00,0.00,-0.52,21.23,0.00,0.00,229689.52,0.00,0.00,99.37,25.92,25.88,-0.08,0.25,19.14,0.38,0.00,4.91,4.78,0.79,3.42
2024-11-03 18:18:00,537555.75,2024.00,11.00,3.00,18.00,11.00,29.00,20.16,46.58,0.06,-4.41,0.00,0.00,20.22,20.66,20.57,19.85,20.29,19.67,19.67,20.13,19.48,8.08,98.64,285.37,0.00,0.00,-0.01,22.06,32.51,-3.75,7.67,-0.18,23.96,-0.44,0.00,0.00,0.00,-0.56,21.23,0.00,0.00,229689.52,0.00,0.00,103.75,25.92,25.88,-0.09,0.24,19.11,0.44,0.00,5.29,4.26,0.78,3.42
2024-11-03 18:20:00,537555.75,2024.00,11.00,3.00,18.00,13.00,43.00,20.16,46.58,0.06,-4.69,0.00,0.00,20.07,20.69,20.41,19.79,20.41,19.70,19.60,20.16,19.32,8.09,98.68,285.37,0.00,0.00,0.00,22.06,32.51,-3.75,7.67,-0.28,23.96,-0.46,0.00,0.00,0.00,-0.49,21.23,0.00,0.00,229689.52,0.00,0.00,99.51,25.94,25.88,-0.07,0.24,19.09,0.54,0.00,4.90,4.51,0.80,3.42
2024-11-03 18:22:00,537555.75,2024.00,11.00,3.00,18.00,15.00,46.00,20.07,46.64,0.06,1.13,0.00,0.00,20.13,20.75,20.66,19.85,20.22,19.67,19.76,20.13,19.39,8.09,98.59,285.37,0.00,0.00,-0.01,22.06,32.48,-3.75,7.67,-0.24,23.96,-0.32,0.00,0.00,0.01,-0.49,21.23,0.00,0.00,229689.52,0.00,0.00,104.10,25.92,25.88,-0.08,0.22,19.11,0.88,0.00,6.34,4.23,0.99,3.42
2024-11-03 18:24:00,537555.75,2024.00,11.00,3.00,18.00,17.00,46.00,20.07,46.52,0.06,0.94,0.00,0.00,19.95,20.75,20.47,19.85,20.22,19.67,19.76,20.13,19.29,8.08,98.67,285.37,0.00,0.00,0.00,22.06,32.48,-3.75,7.67,-0.24,23.96,-0.46,0.00,0.00,0.00,-0.49,21.23,0.00,0.00,229689.52,0.00,0.00,101.46,25.94,25.88,-0.07,0.25,19.14,0.81,0.00,5.38,4.17,0.98,3.45
2024-11-03 18:26:00,537555.75,2024.00,11.00,3.00,18.00,19.00,44.00,20.01,46.64,0.06,1.30,0.00,0.00,20.13,20.75,20.47,19.85,20.38,19.67,19.67,20.22,19.39,8.09,98.58,285.37,0.00,0.00,-0.01,22.06,32.48,-3.75,7.67,-0.24,23.93,-0.41,0.00,0.00,0.00,-0.59,21.25,0.00,0.00,229689.52,0.00,0.00,124.79,25.94,25.88,-0.09,0.25,19.14,0.31,0.00,6.25,4.50,1.05,3.42
2024-11-03 18:28:00,537555.75,2024.00,11.00,3.00,18.00,21.00,46.00,20.07,46.58,0.06,-0.76,0.00,0.00,20.26,20.78,20.50,19.88,20.35,19.60,19.70,20.16,19.32,8.09,98.64,285.37,0.00,0.00,-0.01,22.06,32.46,-3.75,7.67,-0.21,23.93,-0.31,0.00,0.00,0.00,-0.59,21.25,0.00,0.00,229689.52,0.00,0.00,110.07,25.94,25.88,-0.08,0.25,19.17,0.56,0.00,4.71,4.79,0.98,3.42
2024-11-03 18:30:00,537555.75,2024.00,11.00,3.00,18.00,23.00,40.00,20.07,46.58,0.06,-2.06,0.00,0.00,20.01,20.81,20.44,19.91,20.38,19.73,19.73,20.19,19.36,8.09,98.62,285.37,0.00,0.00,-0.01,22.06,32.46,-3.75,7.67,-0.32,23.93,-0.32,0.00,0.00,0.01,-0.49,21.25,0.00,0.00,229689.52,0.00,0.00,102.64,25.94,25.88,-0.09,0.23,19.15,0.15,0.00,5.89,5.01,0.87,3.42
2024-11-03 18:32:00,537555.75,2024.00,11.00,3.00,18.00,25.00,45.00,20.16,46.58,0.06,-3.93,0.00,0.00,20.04,20.84,20.47,19.85,20.32,19.67,19.67,20.22,19.39,8.08,98.65,285.37,0.00,0.00,-0.01,22.06,32.46,-3.75,7.67,-0.18,23.93,-0.38,0.00,0.00,0.00,-0.56,21.25,0.00,0.00,229689.52,0.00,0.00,102.29,25.94,25.88,-0.09,0.24,19.17,0.47,0.00,6.42,4.85,0.96,3.42
2024-11-03 18:34:00,537555.75,2024.00,11.00,3.00,18.00,27.00,45.00,20.07,46.52,0.05,-0.31,0.00,0.00,20.19,20.72,20.44,19.82,20.29,19.64,19.73,20.19,19.36,8.09,98.65,285.37,0.00,0.00,-0.01,22.06,32.43,-3.75,7.67,-0.28,23.93,-0.38,0.00,0.00,0.00,-0.52,21.25,0.00,0.00,229689.52,0.00,0.00,104.03,25.94,25.88,-0.09,0.25,19.15,0.62,0.00,5.62,5.21,0.93,3.45
2024-11-03 18:36:00,537555.75,2024.00,11.00,3.00,18.00,29.00,37.00,20.07,46.52,0.05,-2.53,0.00,0.00,19.98,20.78,20.50,19.88,20.35,19.70,19.70,20.07,19.32,8.09,98.68,285.37,0.00,0.00,0.00,22.06,32.43,-3.75,7.67,-0.24,23.93,-0.41,0.00,0.00,0.01,-0.52,21.25,0.00,0.00,229689.52,0.00,0.00,102.01,25.94,25.88,-0.09,0.27,19.17,0.69,0.00,6.45,5.01,0.90,3.42
2024-11-03 18:38:00,537555.75,2024.00,11.00,3.00,18.00,31.00,46.00,20.07,46.52,0.06,-2.71,0.00,0.00,20.07,20.78,20.50,19.88,20.26,19.51,19.70,20.07,19.32,8.08,98.61,285.37,0.00,0.00,0.00,22.06,32.41,-3.75,7.67,-0.21,23.93,-0.37,0.00,0.00,0.02,-0.56,21.28,0.00,0.00,229689.52,0.00,0.00,103.96,25.94,25.69,-0.09,0.26,19.13,0.12,0.00,6.74,4.72,0.83,3.42
2024-11-03 18:40:00,537555.75,2024.00,11.00,3.00,18.00,33.00,46.00,20.07,46.52,0.06,-1.69,0.00,0.00,20.01,20.81,20.47,19.91,20.47,19.54,19.54,20.10,19.36,8.08,98.59,285.37,0.00,0.00,-0.01,22.04,32.41,-3.75,7.67,-0.32,23.92,-0.37,0.00,0.00,0.00,-0.49,21.28,0.00,0.00,229689.52,0.00,0.00,102.64,25.94,25.69,-0.09,0.27,19.14,0.81,0.00,6.56,4.54,0.90,3.40
2024-11-03 18:42:00,537555.75,2024.00,11.00,3.00,18.00,35.00,32.00,20.07,46.58,0.06,-1.94,0.00,0.00,20.01,20.81,20.47,19.91,20.47,19.54,19.54,20.10,19.26,8.08,98.63,285.37,0.00,0.00,-0.01,22.04,32.41,-3.75,7.67,-0.24,23.92,-0.38,0.00,0.00,0.00,-0.56,21.28,0.00,0.00,229689.52,0.00,0.00,103.96,25.94,25.69,-0.09,0.27,19.17,0.44,0.00,4.91,5.27,0.76,3.40
2024-11-03 18:44:00,537555.75,2024.00,11.00,3.00,18.00,37.00,43.00,20.07,46.52,0.05,-2.46,0.00,0.00,20.04,20.84,20.50,19.85,20.41,19.57,19.57,20.13,19.29,8.09,98.58,285.37,0.00,0.00,-0.01,22.06,32.38,-3.75,7.67,-0.28,23.92,-0.37,0.00,0.00,0.01,-0.49,21.28,0.00,0.00,229689.52,0.00,0.00,102.08,25.94,25.88,-0.09,0.27,19.17,0.31,0.00,5.54,4.87,0.92,3.38
2024-11-03 18:46:00,537555.75,2024.00,11.00,3.00,18.00,39.00,45.00,20.07,46.52,0.05,1.43,0.00,0.00,19.95,20.84,20.50,19.85,20.32,19.57,19.48,19.95,19.29,8.09,98.69,285.37,0.00,0.00,0.00,22.06,32.38,-3.75,7.67,-0.18,23.92,-0.46,0.00,0.00,0.01,-0.52,21.28,0.00,0.00,229689.52,0.00,0.00,100.14,25.94,25.69,-0.08,0.27,19.17,0.62,0.00,6.14,4.95,0.76,3.40
2024-11-03 18:48:00,537555.75,2024.00,11.00,3.00,18.00,41.00,45.00,20.07,46.52,0.05,-4.77,0.00,0.00,19.95,20.84,20.50,19.76,20.32,19.48,19.48,20.04,19.29,8.09,98.68,285.37,0.00,0.00,0.00,22.04,32.38,-3.75,7.67,-0.21,23.92,-0.41,0.00,0.00,0.00,-0.52,21.28,0.00,0.00,229689.52,0.00,0.00,103.12,25.94,25.69,-0.09,0.28,19.16,0.45,0.00,6.79,4.64,0.93,3.40
2024-11-03 18:50:00,537555.75,2024.00,11.00,3.00,18.00,43.00,46.00,20.07,46.52,0.06,2.19,0.00,0.00,20.01,20.91,20.47,19.82,20.19,19.54,19.54,20.10,19.36,8.09,98.65,285.37,0.00,0.00,-0.01,22.06,32.37,-3.75,7.67,-0.24,23.88,-0.31,0.00,0.00,0.00,-0.52,21.28,0.00,0.00,229689.52,0.00,0.00,103.12,25.94,25.69,-0.08,0.28,19.17,0.50,0.00,6.34,4.82,0.94,3.53
2024-11-03 18:52:00,537555.75,2024.00,11.00,3.00,18.00,45.00,46.00,20.07,46.52,0.06,1.09,0.00,0.00,20.01,20.72,20.47,19.82,20.38,19.54,19.54,20.10,19.26,8.08,98.66,285.37,0.00,0.00,-0.01,22.06,32.37,-3.75,7.67,-0.21,23.88,-0.35,0.00,0.00,0.01,-0.49,21.28,0.00,0.00,229689.52,0.00,0.00,102.29,25.94,25.69,-0.08,0.29,19.18,0.88,0.00,5.85,4.66,0.79,3.53
2024-11-03 18:54:00,537555.75,2024.00,11.00,3.00,18.00,47.00,45.00,20.01,46.58,0.05,-4.61,0.00,0.00,20.01,20.91,20.47,19.82,20.19,19.54,19.54,20.01,19.26,8.09,98.68,285.37,0.00,0.00,0.00,22.06,32.37,-3.75,7.67,-0.24,23.88,-0.38,0.00,0.00,0.00,-0.52,21.30,0.00,0.00,229689.52,0.00,0.00,100.56,25.94,25.69,-0.09,0.28,19.16,0.69,0.00,5.72,4.44,0.99,3.40
2024-11-03 18:56:00,537555.75,2024.00,11.00,3.00,18.00,49.00,46.00,20.01,46.58,0.05,-1.60,0.00,0.00,19.91,20.72,20.47,19.82,20.38,19.54,19.54,20.10,19.36,8.08,98.67,285.37,0.00,0.00,-0.01,22.04,32.37,-3.75,7.67,-0.28,23.88,-0.44,0.00,0.00,0.01,-0.49,21.30,0.00,0.00,229689.52,0.00,0.00,102.36,25.94,25.69,-0.09,0.26,19.11,0.38,0.00,5.30,4.58,1.08,3.38
2024-11-03 18:58:00,537555.75,2024.00,11.00,3.00,18.00,51.00,36.00,20.01,46.64,0.06,1.83,0.00,0.00,19.95,20.94,20.50,19.67,20.13,19.57,19.48,20.04,19.39,8.09,98.61,285.37,0.00,0.00,-0.01,22.04,32.37,-3.75,7.67,-0.28,23.85,-0.35,0.00,0.00,0.00,-0.52,21.30,0.00,0.00,229689.52,0.00,0.00,104.72,25.94,25.69,-0.08,0.25,19.14,0.44,0.00,5.72,4.24,0.87,3.38
2024-11-03 19:00:00,537555.75,2024.00,11.00,3.00,18.00,53.00,46.00,20.01,46.58,0.06,-4.59,0.00,0.00,19.95,20.75,20.50,19.67,20.22,19.48,19.48,19.95,19.29,8.09,98.62,285.37,0.00,0.00,-0.01,22.04,32.37,-3.75,7.67,-0.24,23.85,-0.31,0.00,0.00,0.00,-0.52,21.30,0.00,0.00,229689.52,0.00,0.00,97.99,25.94,25.69,-0.08,0.25,19.14,0.88,0.00,6.55,4.48,0.90,3.38
2024-11-03 19:02:00,537555.75,2024.00,11.00,3.00,18.00,55.00,45.00,20.01,46.58,0.06,-4.80,0.00,0.00,20.04,20.75,20.50,19.67,20.41,19.57,19.48,20.04,19.39,8.08,98.60,285.37,0.00,0.00,0.00,22.04,32.37,-3.75,7.67,-0.21,23.85,-0.32,0.00,0.00,0.00,-0.57,21.30,0.00,0.00,229689.52,0.00,0.00,102.36,25.94,25.69,-0.07,0.25,19.11,0.86,0.00,7.19,4.32,0.74,3.38
2024-11-03 19:04:00,537555.75,2024.00,11.00,3.00,18.00,57.00,37.00,20.16,46.52,0.06,-3.31,0.00,0.00,19.85,20.75,20.41,19.67,20.41,19.48,19.48,20.04,19.29,8.08,98.64,285.37,0.00,0.00,0.00,22.04,32.37,-3.75,7.67,-0.28,23.85,-0.34,0.00,0.00,0.00,-0.57,21.30,0.00,0.00,229689.52,0.00,0.00,104.03,25.98,25.69,-0.08,0.24,19.18,0.62,0.00,6.40,4.40,0.90,3.38
2024-11-03 19:06:00,537555.75,2024.00,11.00,3.00,18.00,59.00,46.00,20.01,46.58,0.05,0.13,0.00,0.00,19.82,20.72,20.38,19.54,20.10,19.36,19.36,19.91,19.26,8.08,98.68,285.37,0.00,0.00,0.00,22.04,32.37,-3.75,7.67,-0.21,23.85,-0.41,0.00,0.00,0.01,-0.49,21.30,0.00,0.00,229689.52,0.00,0.00,101.46,25.98,25.69,-0.08,0.24,19.15,0.66,0.00,7.25,4.19,1.02,3.38
2024-11-03 19:08:00,537555.75,2024.00,11.00,3.00,19.00,1.00,40.00,20.07,46.58,0.05,1.99,0.00,0.00,19.73,20.63,20.29,19.54,20.10,19.26,19.36,19.91,19.17,8.08,98.59,285.37,0.00,0.00,-0.01,22.04,32.37,-3.75,7.67,-0.24,23.84,-0.37,0.00,0.00,0.00,-0.49,21.30,0.00,0.00,229689.52,0.00,0.00,104.79,25.98,25.69,-0.08,0.25,19.15,0.69,0.00,6.42,4.20,0.81,3.35
2024-11-03 19:10:00,537555.75,2024.00,11.00,3.00,19.00,3.00,45.00,20.07,46.52,0.05,0.74,0.00,0.00,19.70,20.50,19.98,19.42,19.88,19.23,19.14,19.70,18.86,8.09,98.65,285.37,0.00,0.00,-0.01,22.04,32.37,-3.75,7.66,-0.24,23.84,-0.44,0.00,0.00,0.02,-0.49,21.30,0.00,0.00,229689.52,0.00,0.00,105.21,25.98,25.69,-0.09,0.25,19.15,1.06,0.00,6.77,4.53,0.87,3.25
2024-11-03 19:12:00,537555.75,2024.00,11.00,3.00,19.00,5.00,45.00,20.07,46.52,0.05,-2.77,0.00,0.00,19.60,20.41,20.07,19.32,19.79,19.05,19.14,19.70,18.95,8.09,98.61,285.37,0.00,0.00,-0.01,22.04,32.38,-3.75,7.66,-0.21,23.84,-0.31,0.00,0.00,0.01,-0.49,21.30,0.00,0.00,229689.52,0.00,0.00,103.89,25.98,25.69,-0.09,0.26,19.17,0.88,0.00,5.51,4.31,0.93,3.25
