数据时间,入炉垃圾量,系统时间年,系统时间月,系统时间日,系统时间小时,系统时间分钟,系统时间秒,推料器A位置,推料器B位置,一次风机频率反馈,一次风机电流反馈,A辅助燃烧器运行信号,B辅助燃烧器运行信号,上部烟气温度左,上部烟气温度中,上部烟气温度右,中部烟气温度左,中部烟气温度中,中部烟气温度右,下部烟气温度左,下部烟气温度中,下部烟气温度右,引风机变频器频率反馈,引风机入口调节风门位置反馈,消石灰累计,1#消石灰输送风机运行信号,备用消石灰输送风机运行信号,雾化器浆液流量,省煤器出口温度,反应塔温度,雾化器电流,减湿液PH值,湿法烧碱供应流量,湿法洗涤塔温度,SNCR分配柜氨水流量,SNCR-A氨水供应泵运行信号,SNCR-B氨水供应泵运行信号,NH3浓度,1#SCR氨水流量,SCR系统温度,SCR-A氨水供应泵运行信号,SCR-B氨水供应泵运行信号,活性炭称重累计,1#活性炭输送风机运行信号,备用活性炭输送风机运行信号,除尘器差压,除尘器灰斗温度,烟气温度,烟气压力,烟气含水量,烟气氧量,烟气烟尘,SO2浓度,NOX浓度,CO浓度,HCL浓度,烟气流速
2025-06-01 16:36:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 16:38:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1071.83,1102.44,1136.36,1090.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.96,25.54,--,--,--,--,--,--,--,--,156.56,-0.32,20.62,8.72,0.75,42.66,68.56,1.66,2.73,15.90
2025-06-01 16:38:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1093.33,1174.02,1106.95,1121.33,1164.80,44.90,99.52,294.18,--,--,2.58,--,153.19,40.62,6.47,162.18,--,11.52,--,--,--,--,--,--,--,273197.69,--,--,1499.58,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 16:38:03,640052.56,2025.00,6.00,1.00,16.00,37.00,2.00,386.83,386.31,35.83,116.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,218.73,--,--,--,--,67.38,--,--,--,--,--,195.46,--,--,--,--,--,--,151.57,--,--,--,--,--,--,--,--,--,--
2025-06-01 16:38:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 16:40:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1068.14,1098.05,1133.58,1089.24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.05,25.73,--,--,--,--,--,--,--,--,156.59,-0.29,20.53,8.91,0.94,41.73,72.60,0.32,2.29,15.85
2025-06-01 16:40:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1090.13,1173.44,1103.14,1119.57,1164.19,46.23,99.48,294.18,--,--,2.59,--,153.59,40.61,6.47,159.62,--,11.48,--,--,--,--,--,--,--,273197.69,--,--,1539.38,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 16:40:03,640052.56,2025.00,6.00,1.00,16.00,38.00,46.00,462.83,461.25,35.75,115.70,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,218.64,--,--,--,--,67.30,--,--,--,--,--,195.62,--,--,--,--,--,--,152.02,--,--,--,--,--,--,--,--,--,--
2025-06-01 16:40:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 16:46:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1058.83,1090.56,1126.33,1084.43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.67,25.17,--,--,--,--,--,--,--,--,156.94,-0.29,20.64,8.96,0.62,37.70,65.64,3.22,2.70,15.30
2025-06-01 16:46:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1085.19,1165.54,1092.83,1124.26,1155.64,42.94,99.57,294.18,--,--,2.58,--,154.49,40.62,6.51,158.64,--,12.61,--,--,--,--,--,--,--,273201.12,--,--,1426.94,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 16:46:03,640052.56,2025.00,6.00,1.00,16.00,45.00,2.00,478.13,476.40,35.78,104.24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,218.16,--,--,--,--,67.55,--,--,--,--,--,195.27,--,--,--,--,--,--,153.31,--,--,--,--,--,--,--,--,--,--
2025-06-01 16:46:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 16:48:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1060.17,1093.59,1125.83,1082.86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.47,25.58,--,--,--,--,--,--,--,--,156.94,-0.29,20.65,8.98,0.50,36.16,70.02,0.57,2.42,14.60
2025-06-01 16:48:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1088.61,1164.97,1094.08,1145.68,1155.04,43.96,99.61,294.18,--,--,2.59,--,154.38,40.60,6.51,158.53,--,12.61,--,--,--,--,--,--,--,273201.12,--,--,1463.19,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 16:48:03,640052.56,2025.00,6.00,1.00,16.00,47.00,3.00,143.63,142.39,35.75,115.44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,217.75,--,--,--,--,67.59,--,--,--,--,--,195.11,--,--,--,--,--,--,153.46,--,--,--,--,--,--,--,--,--,--
2025-06-01 16:48:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:06:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1074.13,1108.01,1140.78,1088.81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.29,25.29,--,--,--,--,--,--,--,--,156.97,-0.29,20.27,8.76,0.56,51.13,67.48,3.37,3.43,15.30
2025-06-01 17:06:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1108.40,1175.31,1106.61,1147.87,1167.37,42.44,99.57,294.18,--,--,2.58,--,151.50,50.53,6.47,235.20,--,12.58,--,--,--,--,--,--,--,273204.50,--,--,1352.99,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:06:03,640052.56,2025.00,6.00,1.00,17.00,5.00,3.00,444.48,443.56,35.65,110.48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,215.51,--,--,--,--,67.23,--,--,--,--,--,193.16,--,--,--,--,--,--,152.52,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:30:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1076.39,1115.71,1148.00,1083.68,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.25,25.32,--,--,--,--,--,--,--,--,155.25,-0.30,20.56,8.66,0.88,39.62,63.51,2.58,2.26,15.05
2025-06-01 17:30:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1113.75,1186.23,1101.85,1171.00,1174.42,42.57,99.61,294.18,--,--,1.59,--,145.05,42.27,6.57,86.40,--,12.97,--,--,--,--,--,--,--,273208.03,--,--,1367.22,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:30:03,640074.25,2025.00,6.00,1.00,17.00,29.00,4.00,410.35,410.09,35.80,112.69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,214.96,--,--,--,--,67.55,--,--,--,--,--,192.39,--,--,--,--,--,--,145.99,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:30:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:32:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1078.13,1114.21,1142.83,1085.52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.26,25.06,--,--,--,--,--,--,--,--,155.25,-0.35,20.65,8.55,1.00,41.82,66.55,1.87,2.37,15.05
2025-06-01 17:32:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1113.45,1187.02,1105.89,1154.16,1173.10,43.02,99.51,294.18,--,--,1.58,--,145.25,42.11,6.55,159.77,--,12.76,--,--,--,--,--,--,--,273208.03,--,--,1367.57,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:32:03,640074.25,2025.00,6.00,1.00,17.00,31.00,4.00,388.44,387.38,35.73,111.38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,215.15,--,--,--,--,67.59,--,--,--,--,--,192.39,--,--,--,--,--,--,146.08,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:32:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:34:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1077.83,1110.79,1138.94,1086.80,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.28,25.09,--,--,--,--,--,--,--,--,155.06,-0.23,20.57,8.92,0.56,35.78,70.22,0.24,2.56,14.42
2025-06-01 17:34:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1110.59,1187.02,1105.59,1146.69,1172.42,40.94,99.54,294.18,--,--,1.59,--,145.44,42.00,6.55,120.04,--,12.72,--,--,--,--,--,--,--,273208.03,--,--,1306.81,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:34:03,640074.25,2025.00,6.00,1.00,17.00,33.00,2.00,32.75,31.89,35.97,114.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,215.17,--,--,--,--,67.54,--,--,--,--,--,192.34,--,--,--,--,--,--,146.16,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:34:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:42:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1070.59,1102.48,1146.02,1082.92,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.51,24.68,--,--,--,--,--,--,--,--,154.50,-0.25,20.53,8.77,0.69,24.91,62.69,14.01,2.12,14.43
2025-06-01 17:42:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1091.71,1172.86,1088.88,1104.53,1159.42,42.45,99.48,294.18,--,--,1.58,--,144.99,41.92,6.53,188.29,--,12.61,--,--,--,--,--,--,--,273208.03,--,--,1384.38,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:42:03,640074.25,2025.00,6.00,1.00,17.00,40.00,45.00,595.39,595.67,36.45,110.34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,214.13,--,--,--,--,67.59,--,--,--,--,--,191.88,--,--,--,--,--,--,146.00,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:42:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:54:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1061.44,1092.67,1125.16,1072.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.74,25.40,--,--,--,--,--,--,--,--,155.62,-0.27,21.17,8.94,0.69,25.76,75.74,0.82,2.16,16.17
2025-06-01 17:54:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1081.64,1162.09,1078.92,1128.83,1143.03,44.25,99.57,294.18,--,--,1.58,--,148.03,42.25,6.52,116.34,--,12.72,--,--,--,--,--,--,--,273211.41,--,--,1432.78,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:54:03,640074.25,2025.00,6.00,1.00,17.00,52.00,43.00,86.41,84.88,36.37,118.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,218.42,--,--,--,--,67.87,--,--,--,--,--,191.63,--,--,--,--,--,--,147.77,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:54:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:58:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1059.38,1088.51,1114.48,1071.77,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.00,25.48,--,--,--,--,--,--,--,--,155.62,-0.30,21.08,9.02,0.81,23.34,74.48,0.63,3.04,15.73
2025-06-01 17:58:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1077.41,1155.54,1076.75,1122.36,1133.65,41.95,99.50,294.18,--,--,1.59,--,148.84,42.14,6.53,160.22,--,12.69,--,--,--,--,--,--,--,273211.41,--,--,1337.71,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:58:03,640083.31,2025.00,6.00,1.00,17.00,57.00,2.00,4.51,4.66,35.92,114.81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,218.47,--,--,--,--,67.87,--,--,--,--,--,192.22,--,--,--,--,--,--,148.58,--,--,--,--,--,--,--,--,--,--
2025-06-01 17:58:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:00:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1059.97,1090.66,1116.57,1071.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.89,25.48,--,--,--,--,--,--,--,--,155.44,-0.30,20.89,9.18,0.68,18.67,74.49,0.50,2.76,13.93
2025-06-01 18:00:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1082.00,1155.04,1078.49,1145.98,1135.52,41.70,99.60,294.18,--,--,1.59,--,148.74,41.71,6.52,106.00,--,13.27,--,--,--,--,--,--,--,273211.41,--,--,1298.68,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:00:03,640083.31,2025.00,6.00,1.00,17.00,59.00,1.00,343.84,343.18,36.03,115.96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,217.90,--,--,--,--,67.83,--,--,--,--,--,192.34,--,--,--,--,--,--,148.72,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:00:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:16:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1059.48,1084.53,1103.96,1074.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.62,25.51,--,--,--,--,--,--,--,--,155.25,-0.26,21.35,8.94,0.77,29.39,69.01,0.58,2.46,15.27
2025-06-01 18:16:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1080.43,1143.40,1087.72,1108.01,1121.10,44.59,99.60,294.18,--,--,1.59,--,147.46,42.49,6.52,80.50,--,11.60,--,--,--,--,--,--,--,273214.72,--,--,1407.85,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:16:03,640083.31,2025.00,6.00,1.00,18.00,14.00,59.00,357.62,357.04,36.57,121.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,217.49,--,--,--,--,68.15,--,--,--,--,--,191.63,--,--,--,--,--,--,148.66,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:16:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:18:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1055.67,1078.52,1095.87,1073.77,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.55,25.69,--,--,--,--,--,--,--,--,155.44,-0.35,21.48,8.71,0.85,46.03,65.41,0.94,2.79,15.40
2025-06-01 18:18:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1073.08,1139.14,1084.57,1095.50,1114.91,44.97,99.60,294.18,--,--,1.59,--,147.93,41.89,6.50,90.69,--,11.97,--,--,--,--,--,--,--,273214.72,--,--,1395.76,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:18:03,640083.31,2025.00,6.00,1.00,18.00,17.00,2.00,266.81,266.01,36.62,113.80,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,218.20,--,--,--,--,68.13,--,--,--,--,--,191.42,--,--,--,--,--,--,148.92,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:18:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:28:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1042.54,1065.49,1084.53,1062.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.44,25.54,--,--,--,--,--,--,--,--,155.06,-0.30,20.99,9.31,0.81,26.84,62.87,0.83,3.16,14.18
2025-06-01 18:28:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1056.97,1125.23,1062.48,1095.83,1106.61,40.75,99.48,294.18,--,--,1.59,--,148.15,42.28,6.44,187.00,--,11.59,--,--,--,--,--,--,--,273218.19,--,--,1241.74,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:28:03,640093.44,2025.00,6.00,1.00,18.00,27.00,1.00,580.69,580.09,35.90,106.87,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,216.79,--,--,--,--,68.23,--,--,--,--,--,191.36,--,--,--,--,--,--,149.14,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:28:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:30:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1043.02,1067.02,1085.88,1061.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.51,25.24,--,--,--,--,--,--,--,--,154.69,-0.30,20.47,9.07,1.06,26.50,61.64,0.81,2.74,14.21
2025-06-01 18:30:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1059.19,1125.93,1062.29,1091.55,1109.17,41.75,99.50,294.18,--,--,1.59,--,147.90,42.49,6.44,216.81,--,11.58,--,--,--,--,--,--,--,273218.19,--,--,1315.14,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:30:03,640093.44,2025.00,6.00,1.00,18.00,29.00,1.00,4.57,4.51,35.88,99.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,216.40,--,--,--,--,68.28,--,--,--,--,--,191.16,--,--,--,--,--,--,149.01,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:30:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:32:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1042.25,1065.29,1083.35,1060.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.56,25.43,--,--,--,--,--,--,--,--,154.69,-0.29,20.58,8.60,0.69,33.00,57.26,1.60,3.02,14.65
2025-06-01 18:32:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1056.68,1125.43,1062.58,1077.60,1107.91,42.64,99.48,294.18,--,--,1.59,--,147.73,41.96,6.45,194.00,--,11.80,--,--,--,--,--,--,--,273218.19,--,--,1335.49,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:32:03,640093.44,2025.00,6.00,1.00,18.00,31.00,2.00,590.61,595.47,35.83,110.70,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,216.35,--,--,--,--,68.44,--,--,--,--,--,190.91,--,--,--,--,--,--,148.88,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:32:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:54:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1038.65,1064.87,1101.38,1054.53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.84,25.61,--,--,--,--,--,--,--,--,155.81,-0.30,21.15,9.02,1.09,59.03,67.25,0.67,6.16,15.00
2025-06-01 18:54:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1060.62,1141.55,1058.41,1096.59,1132.54,43.45,99.56,294.18,--,--,1.59,--,151.53,41.90,6.43,239.66,--,11.57,--,--,--,--,--,--,--,273221.66,--,--,1337.15,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:54:03,640108.00,2025.00,6.00,1.00,18.00,53.00,3.00,5.58,5.64,35.90,118.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,220.05,--,--,--,--,68.01,--,--,--,--,--,191.54,--,--,--,--,--,--,151.03,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:54:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:56:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1038.45,1066.63,1102.97,1053.85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.06,25.28,--,--,--,--,--,--,--,--,155.81,-0.33,21.33,9.03,0.61,52.91,68.24,0.82,6.24,15.15
2025-06-01 18:56:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1064.28,1140.38,1057.04,1111.42,1131.64,42.89,99.59,294.18,--,--,1.59,--,151.47,41.81,6.43,241.64,--,11.59,--,--,--,--,--,--,--,273221.66,--,--,1311.32,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:56:03,640108.00,2025.00,6.00,1.00,18.00,55.00,2.00,464.10,463.84,35.90,115.86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,219.80,--,--,--,--,68.07,--,--,--,--,--,191.63,--,--,--,--,--,--,151.14,--,--,--,--,--,--,--,--,--,--
2025-06-01 18:56:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:14:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1029.53,1055.96,1096.36,1043.32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.23,25.61,--,--,--,--,--,--,--,--,154.50,-0.28,19.51,9.07,0.81,23.00,47.34,13.47,4.24,13.45
2025-06-01 19:14:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1053.91,1126.76,1042.28,1076.19,1114.51,39.13,99.55,294.18,--,--,1.59,--,148.76,42.02,6.56,235.01,--,11.57,--,--,--,--,--,--,--,273224.72,--,--,1226.60,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:14:03,640113.62,2025.00,6.00,1.00,19.00,13.00,1.00,297.00,296.40,35.88,117.92,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,216.48,--,--,--,--,67.88,--,--,--,--,--,191.43,--,--,--,--,--,--,149.89,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:14:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:38:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1038.00,1058.99,1086.37,1047.83,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.61,20.73,--,--,--,--,--,--,--,--,155.81,-0.28,21.67,9.15,1.06,31.29,73.97,1.31,6.07,14.40
2025-06-01 19:38:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1060.56,1127.50,1061.41,1078.00,1111.42,42.64,99.51,294.18,--,--,1.59,--,152.48,42.48,6.53,161.27,--,12.69,--,--,--,--,--,--,--,273231.31,--,--,1334.24,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:38:03,640126.38,2025.00,6.00,1.00,19.00,37.00,2.00,315.09,314.43,35.92,116.14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,221.00,--,--,--,--,68.57,--,--,--,--,--,190.51,--,--,--,--,--,--,151.78,--,--,--,--,--,--,--,--,--,--
2025-06-01 19:38:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
