时间,炉号,预警/报警类型,预警/报警事件
2025-05-29 17:58:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:00:00,1,预警,瞬时低炉温焚烧
2025-05-29 18:00:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:00:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:00:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:00:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:00:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:00:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:02:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:02:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:02:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:02:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:02:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:02:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:04:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:04:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:04:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:04:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:04:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:04:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:05:00,1,预警,瞬时低炉温焚烧
2025-05-29 18:06:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:06:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:06:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:06:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:06:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:06:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:08:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:08:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:08:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:08:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:08:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:08:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:10:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:10:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:10:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:10:00,1,预警,瞬时低炉温焚烧
2025-05-29 18:10:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:10:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:10:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:12:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:12:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:12:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:12:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:12:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:14:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:14:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:14:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:14:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:14:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:14:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:15:00,1,预警,瞬时低炉温焚烧
2025-05-29 18:16:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:16:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:16:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:16:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:16:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:16:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:18:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:18:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:18:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:18:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:18:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:18:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:20:00,1,预警,瞬时低炉温焚烧
2025-05-29 18:20:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:20:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:20:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:20:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:20:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:22:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:22:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:22:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:22:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:22:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:22:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:24:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:24:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:24:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:24:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:24:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:24:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:25:00,1,预警,瞬时低炉温焚烧
2025-05-29 18:26:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:26:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:26:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:26:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:26:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:26:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:28:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:28:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:28:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:28:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:28:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:30:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:30:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:30:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:30:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:30:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:30:00,1,预警,瞬时低炉温焚烧
2025-05-29 18:30:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:32:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:32:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:32:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:32:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:32:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:32:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:34:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:34:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:34:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:34:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:34:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:34:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:35:00,1,预警,瞬时低炉温焚烧
2025-05-29 18:36:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:36:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:36:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:36:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:36:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:38:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:38:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:38:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:38:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:38:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:40:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:40:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:40:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:40:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:40:00,1,预警,瞬时低炉温焚烧
2025-05-29 18:40:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:40:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:42:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:42:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:42:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:42:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:42:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:44:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:44:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:44:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:44:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:44:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:44:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:45:00,1,预警,瞬时低炉温焚烧
2025-05-29 18:46:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:46:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:46:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:46:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:46:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:46:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:48:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:48:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:48:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:48:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:48:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:48:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:50:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:50:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:50:00,1,预警,瞬时低炉温焚烧
2025-05-29 18:50:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:50:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:50:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:50:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:52:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:52:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:52:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:52:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:52:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:52:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:54:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:54:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:54:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:54:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:54:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:54:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:55:00,1,预警,瞬时低炉温焚烧
2025-05-29 18:56:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:56:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:56:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:56:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 18:56:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:56:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:58:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 18:58:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 18:58:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 18:58:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 18:58:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 18:58:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:00:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:00:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:00:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:00:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:00:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:00:00,1,预警,瞬时低炉温焚烧
2025-05-29 19:02:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:02:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:02:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:02:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:02:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:02:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:04:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:04:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:04:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:04:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:04:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:04:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:05:00,1,预警,瞬时低炉温焚烧
2025-05-29 19:06:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:06:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:06:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:06:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:06:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:06:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:08:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:08:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:08:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:08:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:08:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:10:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:10:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:10:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:10:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:10:00,1,预警,瞬时低炉温焚烧
2025-05-29 19:10:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:10:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:12:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:12:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:12:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:12:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:12:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:12:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:14:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:14:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:14:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:14:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:14:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:14:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:15:00,1,预警,瞬时低炉温焚烧
2025-05-29 19:16:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:16:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:16:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:16:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:16:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:16:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:18:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:18:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:18:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:18:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:18:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:18:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:20:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:20:00,1,预警,瞬时低炉温焚烧
2025-05-29 19:20:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:20:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:20:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:20:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:20:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:22:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:22:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:22:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:22:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:22:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:22:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:24:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:24:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:24:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:24:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:24:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:24:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:25:00,1,预警,瞬时低炉温焚烧
2025-05-29 19:26:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:26:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:26:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:26:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:26:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:26:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:28:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:28:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:28:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:28:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:28:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:28:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:30:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:30:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:30:00,1,预警,瞬时低炉温焚烧
2025-05-29 19:30:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:30:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:30:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:30:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:32:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:32:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:32:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:32:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:32:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:32:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:34:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:34:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:34:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:34:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:34:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:34:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:35:00,1,预警,瞬时低炉温焚烧
2025-05-29 19:36:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:36:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:36:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:36:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:36:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:36:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:38:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:38:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:38:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:38:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:38:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:38:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:40:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:40:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:40:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:40:00,1,预警,瞬时低炉温焚烧
2025-05-29 19:40:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:40:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:40:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:42:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:42:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:42:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:42:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:42:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:42:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:44:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:44:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:44:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:44:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:44:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:44:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:45:00,1,预警,瞬时低炉温焚烧
2025-05-29 19:46:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:46:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:46:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:46:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:46:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:46:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:48:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:48:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:48:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:48:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:48:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:48:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:50:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:50:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:50:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:50:00,1,预警,瞬时低炉温焚烧
2025-05-29 19:50:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:50:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:50:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:52:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:52:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:52:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:52:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:52:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:52:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:54:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:54:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:54:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:54:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:54:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:54:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:55:00,1,预警,瞬时低炉温焚烧
2025-05-29 19:56:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:56:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 19:56:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:56:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:56:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:56:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:58:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 19:58:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 19:58:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 19:58:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 19:58:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 19:58:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 20:00:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 20:00:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 20:00:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 20:00:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 20:00:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 20:00:00,1,预警,瞬时低炉温焚烧
2025-05-29 20:00:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 20:02:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 20:02:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 20:02:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 20:02:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 20:02:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 20:02:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 20:04:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 20:04:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 20:04:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 20:04:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 20:04:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 20:04:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 20:05:00,1,预警,瞬时低炉温焚烧
2025-05-29 20:06:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 20:06:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 20:06:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 20:06:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 20:06:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 20:06:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 20:08:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 20:08:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 20:08:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 20:08:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 20:08:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 20:08:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 20:10:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 20:10:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 20:10:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 20:10:00,1,预警,瞬时低炉温焚烧
2025-05-29 20:10:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 20:10:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 20:10:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 20:12:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 20:12:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 20:12:00,1,预警,布袋除尘器压力损失偏低
