时间,炉号,预警/报警类型,预警/报警事件
2025-05-26 18:40:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 18:40:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 18:40:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 18:40:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 18:40:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 18:42:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 18:42:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 18:42:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 18:42:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 18:42:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 18:42:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 18:44:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 18:44:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 18:44:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 18:44:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 18:44:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 18:44:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 18:45:00,1,预警,瞬时低炉温焚烧
2025-05-26 18:46:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 18:46:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 18:46:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 18:46:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 18:46:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 18:46:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 18:48:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 18:48:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 18:48:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 18:48:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 18:48:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 18:48:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 18:50:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 18:50:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 18:50:00,1,预警,瞬时低炉温焚烧
2025-05-26 18:50:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 18:50:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 18:50:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 18:50:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 18:52:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 18:52:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 18:52:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 18:52:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 18:52:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 18:52:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 18:54:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 18:54:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 18:54:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 18:54:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 18:54:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 18:54:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 18:55:00,1,预警,瞬时低炉温焚烧
2025-05-26 18:56:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 18:56:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 18:56:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 18:56:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 18:56:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 18:56:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 18:58:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 18:58:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 18:58:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 18:58:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 18:58:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 18:58:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:00:00,1,预警,瞬时低炉温焚烧
2025-05-26 19:00:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:00:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:00:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:00:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:00:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:00:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:02:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:02:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:02:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:02:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:02:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:02:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:04:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:04:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:04:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:04:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:04:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:04:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:05:00,1,预警,瞬时低炉温焚烧
2025-05-26 19:06:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:06:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:06:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:06:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:06:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:06:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:08:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:08:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:08:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:08:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:08:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:08:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:10:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:10:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:10:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:10:00,1,预警,瞬时低炉温焚烧
2025-05-26 19:10:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:10:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:10:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:12:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:12:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:12:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:12:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:12:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:12:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:14:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:14:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:14:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:14:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:14:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:14:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:15:00,1,预警,瞬时低炉温焚烧
2025-05-26 19:16:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:16:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:16:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:16:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:16:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:16:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:18:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:18:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:18:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:18:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:18:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:18:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:20:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:20:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:20:00,1,预警,瞬时低炉温焚烧
2025-05-26 19:20:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:20:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:20:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:20:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:22:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:22:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:22:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:22:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:22:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:22:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:24:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:24:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:24:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:24:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:24:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:24:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:25:00,1,预警,瞬时低炉温焚烧
2025-05-26 19:26:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:26:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:26:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:26:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:26:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:26:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:28:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:28:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:28:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:28:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:28:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:28:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:30:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:30:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:30:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:30:00,1,预警,瞬时低炉温焚烧
2025-05-26 19:30:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:30:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:30:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:32:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:32:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:32:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:32:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:32:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:32:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:34:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:34:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:34:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:34:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:34:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:34:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:35:00,1,预警,瞬时低炉温焚烧
2025-05-26 19:36:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:36:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:36:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:36:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:36:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:36:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:38:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:38:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:38:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:38:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:38:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:38:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:40:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:40:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:40:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:40:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:40:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:40:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:40:00,1,预警,瞬时低炉温焚烧
2025-05-26 19:42:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:42:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:42:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:42:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:42:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:42:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:44:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 19:44:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:44:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:44:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:44:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:44:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:45:00,1,预警,瞬时低炉温焚烧
2025-05-26 19:46:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:46:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:46:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:46:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:46:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:48:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:48:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:48:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:48:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:48:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:50:00,1,预警,瞬时低炉温焚烧
2025-05-26 19:50:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:50:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:50:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:50:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:50:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:52:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:52:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:52:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:52:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:52:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:54:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:54:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:54:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:54:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:54:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:55:00,1,预警,瞬时低炉温焚烧
2025-05-26 19:56:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:56:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 19:56:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:56:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:56:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:58:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 19:58:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 19:58:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 19:58:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 19:58:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:00:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:00:00,1,预警,瞬时低炉温焚烧
2025-05-26 20:00:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:00:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:00:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:00:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:02:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:02:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:02:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:02:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:02:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:04:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:04:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:04:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:04:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:04:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:05:00,1,预警,瞬时低炉温焚烧
2025-05-26 20:06:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:06:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:06:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:06:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:06:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:08:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:08:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:08:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:08:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:08:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:10:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:10:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:10:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:10:00,1,预警,瞬时低炉温焚烧
2025-05-26 20:10:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:10:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:12:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:12:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:12:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:12:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:12:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:14:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:14:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:14:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:14:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:14:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:15:00,1,预警,瞬时低炉温焚烧
2025-05-26 20:16:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:16:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:16:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:16:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:16:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:18:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:18:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:18:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:18:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:18:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:20:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:20:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:20:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:20:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:20:00,1,预警,瞬时低炉温焚烧
2025-05-26 20:20:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:22:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:22:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:22:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:22:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:22:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:24:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:24:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:24:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:24:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:24:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:25:00,1,预警,瞬时低炉温焚烧
2025-05-26 20:26:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:26:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:26:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:26:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 20:26:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:26:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:28:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:28:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:28:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:28:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:28:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:28:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 20:30:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 20:30:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:30:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:30:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:30:00,1,预警,瞬时低炉温焚烧
2025-05-26 20:30:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:30:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:32:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:32:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:32:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:32:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:32:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:32:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 20:34:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 20:34:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:34:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:34:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:34:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:34:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:35:00,1,预警,瞬时低炉温焚烧
2025-05-26 20:36:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 20:36:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:36:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:36:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:36:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:36:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:38:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:38:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:38:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:38:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:38:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:38:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 20:40:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:40:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:40:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 20:40:00,1,预警,瞬时低炉温焚烧
2025-05-26 20:40:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:40:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:40:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:42:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:42:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:42:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:42:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:42:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 20:42:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:44:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:44:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:44:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:44:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 20:44:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:44:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:45:00,1,预警,瞬时低炉温焚烧
2025-05-26 20:46:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:46:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:46:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:46:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 20:46:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:46:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:48:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:48:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 20:48:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:48:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:48:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:48:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:50:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:50:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:50:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:50:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:50:00,1,预警,瞬时低炉温焚烧
2025-05-26 20:50:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:52:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:52:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:52:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:52:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:52:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:54:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:54:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:54:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:54:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:54:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 20:54:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:55:00,1,预警,瞬时低炉温焚烧
2025-05-26 20:56:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 20:56:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 20:56:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:56:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:56:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:56:00,2,预警,焚烧炉出口氧含量偏高
